year,area,zip_code,moisture,kernel_weight,actual_wheat_ash,falling_no,protein_12,ZIP,COUNTY,FIPScounty,aggRain,meanAvgT,aggGDD,meanMaxVPD,meanMaxRH,meanMinRH
2014,Area 08A - Central Kansas,67648,12.35,25.79,0.04,409,14.35710211,67648,20141,20141,993.3242951041997,282.515767094972,2640.188137795002,0.37512067306464986,85.16337771135944,33.121456815642475
2014,Area 08A - Central Kansas,67448,13.1,30.4,0.0491,346,13.8835443,67448,20113,20113,1636.196886162751,283.5517720251398,3791.6871650770004,0.3540585142566856,85.26337140782117,37.204835807262576
2014,Area 08A - Central Kansas,67448,12.8,30.72,0.0453,384,13.129357800000001,67448,20113,20113,1636.196886162751,283.5517720251398,3791.6871650770004,0.3540585142566856,85.26337140782117,37.204835807262576
2014,Area 08A - Central Kansas,67579,13.0,31.05,0.0444,369,13.97885057,67579,20159,20159,1144.0456502639,283.67677756052154,2844.4567248610006,0.40566480300181984,83.91112756610805,34.7294474227188
2014,Area 08 - W. Central Kansas,67871,9.3,26.08,0.0441,368,13.360088199999998,67871,20055,20055,255.09076000000005,282.36550558659235,908.7945208799998,0.5722894129491396,80.66996458100557,28.424027039106146
2014,Area 08 - W. Central Kansas,67871,9.3,26.08,0.0441,368,13.360088199999998,67871,20171,20171,595.2816799999998,282.4450435474861,1806.6806612440005,0.41053200870619166,85.1325990782123,29.95170539106146
2014,Area 08 - W. Central Kansas,67846,10.55,27.5,0.0441,352,14.59944103,67846,20055,20055,255.09076000000005,282.36550558659235,908.7945208799998,0.5722894129491396,80.66996458100557,28.424027039106146
2014,Area 08 - W. Central Kansas,67846,10.55,27.5,0.0441,352,14.59944103,67846,20069,20069,733.5372400072999,283.45677806331474,2849.201232576002,0.5096077546776371,82.9446756163873,28.118491383612707
2014,Area 08 - W. Central Kansas,67846,10.4,25.84,0.0467,353,14.35892857,67846,20055,20055,255.09076000000005,282.36550558659235,908.7945208799998,0.5722894129491396,80.66996458100557,28.424027039106146
2014,Area 08 - W. Central Kansas,67846,10.4,25.84,0.0467,353,14.35892857,67846,20069,20069,733.5372400072999,283.45677806331474,2849.201232576002,0.5096077546776371,82.9446756163873,28.118491383612707
2014,Area 08 - W. Central Kansas,67871,9.65,23.79,0.0501,356,13.32418373,67871,20055,20055,255.09076000000005,282.36550558659235,908.7945208799998,0.5722894129491396,80.66996458100557,28.424027039106146
2014,Area 08 - W. Central Kansas,67871,9.65,23.79,0.0501,356,13.32418373,67871,20171,20171,595.2816799999998,282.4450435474861,1806.6806612440005,0.41053200870619166,85.1325990782123,29.95170539106146
2014,Area 08 - W. Central Kansas,67871,11.2,27.66,0.0442,367,13.804504500000002,67871,20055,20055,255.09076000000005,282.36550558659235,908.7945208799998,0.5722894129491396,80.66996458100557,28.424027039106146
2014,Area 08 - W. Central Kansas,67871,11.2,27.66,0.0442,367,13.804504500000002,67871,20171,20171,595.2816799999998,282.4450435474861,1806.6806612440005,0.41053200870619166,85.1325990782123,29.95170539106146
2014,Area 08 - W. Central Kansas,67871,12.0,26.29,0.0418,347,13.63,67871,20055,20055,255.09076000000005,282.36550558659235,908.7945208799998,0.5722894129491396,80.66996458100557,28.424027039106146
2014,Area 08 - W. Central Kansas,67871,12.0,26.29,0.0418,347,13.63,67871,20171,20171,595.2816799999998,282.4450435474861,1806.6806612440005,0.41053200870619166,85.1325990782123,29.95170539106146
2014,Area 08 - W. Central Kansas,67871,10.5,26.35,0.0468,353,13.27374302,67871,20055,20055,255.09076000000005,282.36550558659235,908.7945208799998,0.5722894129491396,80.66996458100557,28.424027039106146
2014,Area 08 - W. Central Kansas,67871,10.5,26.35,0.0468,353,13.27374302,67871,20171,20171,595.2816799999998,282.4450435474861,1806.6806612440005,0.41053200870619166,85.1325990782123,29.95170539106146
2014,Area 08 - W. Central Kansas,67863,11.15,26.75,0.046,358,13.90568374,67863,20203,20203,592.5786982523999,282.4029572439481,2606.7403259060006,0.5085564553842774,82.7769549553073,26.822035655493497
2014,Area 08 - W. Central Kansas,67863,11.15,26.75,0.046,358,13.90568374,67863,20171,20171,595.2816799999998,282.4450435474861,1806.6806612440005,0.41053200870619166,85.1325990782123,29.95170539106146
2014,Area 08 - W. Central Kansas,67863,12.7,29.77,0.0434,338,13.41672394,67863,20203,20203,592.5786982523999,282.4029572439481,2606.7403259060006,0.5085564553842774,82.7769549553073,26.822035655493497
2014,Area 08 - W. Central Kansas,67863,12.7,29.77,0.0434,338,13.41672394,67863,20171,20171,595.2816799999998,282.4450435474861,1806.6806612440005,0.41053200870619166,85.1325990782123,29.95170539106146
2014,Area 08 - W. Central Kansas,67761,11.4,28.98,0.0393,340,13.78600451,67761,20199,20199,911.6690182587695,282.24250967877106,3370.134095115002,0.5039149153225363,82.09365707262565,27.858752703910618
2014,Area 08 - W. Central Kansas,67761,11.4,28.98,0.0393,340,13.78600451,67761,20109,20109,237.31502,281.24281960893853,819.4993616109997,0.4539798580606705,82.87954932960898,29.31017614525139
2014,Area 08 - W. Central Kansas,67758,13.1,28.81,0.0476,326,14.73417722,67758,20199,20199,911.6690182587695,282.24250967877106,3370.134095115002,0.5039149153225363,82.09365707262565,27.858752703910618
2014,Area 08 - W. Central Kansas,67861,12.35,29.28,0.0403,363,13.73462635,67861,20109,20109,237.31502,281.24281960893853,819.4993616109997,0.4539798580606705,82.87954932960898,29.31017614525139
2014,Area 08 - W. Central Kansas,67861,12.35,29.28,0.0403,363,13.73462635,67861,20203,20203,592.5786982523999,282.4029572439481,2606.7403259060006,0.5085564553842774,82.7769549553073,26.822035655493497
2014,Area 08 - W. Central Kansas,67861,10.8,33.58,0.044000000000000004,343,13.032287,67861,20109,20109,237.31502,281.24281960893853,819.4993616109997,0.4539798580606705,82.87954932960898,29.31017614525139
2014,Area 08 - W. Central Kansas,67861,10.8,33.58,0.044000000000000004,343,13.032287,67861,20203,20203,592.5786982523999,282.4029572439481,2606.7403259060006,0.5085564553842774,82.7769549553073,26.822035655493497
2014,Area 09 - E. Central Kansas,66413,13.5,33.59,0.044000000000000004,369,12.43190751,66413,20139,20139,1995.4943384624012,283.15311945530743,3673.306091989999,0.3372427189036251,84.65769329608936,40.75531379888266
2014,Area 09 - E. Central Kansas,66067,12.2,31.42,0.0459,395,12.63872437,66067,20059,20059,1911.2714641360008,283.4154164525142,3752.6176500999995,0.34821274265093766,84.15271625279337,41.14086161871511
2014,Area 09 - E. Central Kansas,66006,14.5,31.75,0.0456,307,13.31836257,66006,20045,20045,1919.6937176509002,283.2979087290502,3728.4149161704995,0.34959412398860745,84.16832933240222,42.23302347625695
2014,Area 09 - E. Central Kansas,66006,14.5,31.75,0.0456,307,13.31836257,66006,20059,20059,1911.2714641360008,283.4154164525142,3752.6176500999995,0.34821274265093766,84.15271625279337,41.14086161871511
2014,Area 09 - E. Central Kansas,66071,13.25,33.8,0.0482,369,11.31066282,66071,20121,20121,2021.0064925585011,283.2057238268155,3657.943267140299,0.3479457683045099,83.60374594413408,42.612095856145274
2014,Area 09 - E. Central Kansas,66032,13.95,33.89,0.0459,368,11.23904707,66032,20003,20003,1796.439732373001,283.4916215782122,3756.032771283996,0.33426718705939834,84.43446107402237,41.44612196508373
2014,Area 09 - E. Central Kansas,66834,12.55,30.81,0.0422,324,10.87798742,66834,20127,20127,1673.8465226465007,282.8950348463686,3562.4546023050007,0.36027035429303345,84.09003664245807,39.96659942248603
2014,Area 09 - E. Central Kansas,66618,13.2,35.29,0.0478,377,12.22672811,66618,20085,20085,1874.1783611460005,282.55838885474867,3536.0101942302013,0.3280336119008171,85.36560404888273,40.42655391759775
2014,Area 09 - E. Central Kansas,66618,13.2,35.29,0.0478,377,12.22672811,66618,20177,20177,1877.0023717121605,283.07881350558654,3682.8153577259977,0.3450762895357441,84.80815338128497,40.50596915921789
2014,Area 09 - E. Central Kansas,66510,12.0,31.06,0.0473,432,10.91,66510,20139,20139,1995.4943384624012,283.15311945530743,3673.306091989999,0.3372427189036251,84.65769329608936,40.75531379888266
2014,Area 10A - N. Central Kansas,67651,12.5,32.06,0.0451,376,14.02971429,67651,20141,20141,993.3242951041997,282.515767094972,2640.188137795002,0.37512067306464986,85.16337771135944,33.121456815642475
2014,Area 10A - N. Central Kansas,67661,12.1,28.9,0.047,371,14.08600683,67661,20147,20147,869.0970136315,281.9816569832401,2489.5723560270026,0.3836698019180409,84.84130772439485,32.85906900931098
2014,Area 10A - N. Central Kansas,67623,12.2,28.85,0.048,367,14.91389522,67623,20141,20141,993.3242951041997,282.515767094972,2640.188137795002,0.37512067306464986,85.16337771135944,33.121456815642475
2014,Area 10A - N. Central Kansas,67010,12.0,29.3,0.046,377,15.65,67010,20015,20015,1779.1324953130002,283.8255455167599,3866.801331567999,0.3879639104666346,83.80757262569831,37.64632328910609
2014,Area 10A - N. Central Kansas,67473,11.35,28.81,0.0462,366,14.08595601,67473,20141,20141,993.3242951041997,282.515767094972,2640.188137795002,0.37512067306464986,85.16337771135944,33.121456815642475
2014,Area 10A - N. Central Kansas,66935,13.05,29.14,0.0453,319,14.04761357,66935,20157,20157,1485.4303491559,282.1360162011175,3396.281893694,0.3229578797009785,85.96145373882682,37.231188689944155
2014,Area 10A - N. Central Kansas,67430,12.15,29.81,0.0434,383,13.28264087,67430,20123,20123,1041.9736855154995,282.75755702048406,2678.5463883939997,0.3931119615353982,83.96718685474865,34.632906632216006
2014,Area 10A - N. Central Kansas,67446,12.75,29.32,0.0437,378,14.04974212,67446,20123,20123,1041.9736855154995,282.75755702048406,2678.5463883939997,0.3931119615353982,83.96718685474865,34.632906632216006
2014,Area 10A - N. Central Kansas,67420,12.25,27.41,0.0456,288,13.01698006,67420,20123,20123,1041.9736855154995,282.75755702048406,2678.5463883939997,0.3931119615353982,83.96718685474865,34.632906632216006
2014,Area 10A - N. Central Kansas,67420,12.9,29.53,0.0486,308,15.09437428,67420,20123,20123,1041.9736855154995,282.75755702048406,2678.5463883939997,0.3931119615353982,83.96718685474865,34.632906632216006
2014,Area 10A - N. Central Kansas,67474,13.1,29.81,0.0439,359,14.60253165,67474,20141,20141,993.3242951041997,282.515767094972,2640.188137795002,0.37512067306464986,85.16337771135944,33.121456815642475
2014,Area 10A - N. Central Kansas,67437,13.0,29.6,0.05,368,14.13057471,67437,20141,20141,993.3242951041997,282.515767094972,2640.188137795002,0.37512067306464986,85.16337771135944,33.121456815642475
2014,Area 10A - N. Central Kansas,67647,13.45,29.05,0.0488,303,14.2345465,67647,20147,20147,869.0970136315,281.9816569832401,2489.5723560270026,0.3836698019180409,84.84130772439485,32.85906900931098
2014,Area 10A - N. Central Kansas,67621,12.95,26.28,0.0466,369,14.4459506,67621,20147,20147,869.0970136315,281.9816569832401,2489.5723560270026,0.3836698019180409,84.84130772439485,32.85906900931098
2014,Area 10A - N. Central Kansas,66502,12.15,29.37,0.047,379,12.15071144,66502,20061,20061,1695.4519906096007,283.1874771089383,3691.7806113383967,0.3825571035941481,83.43474365363133,39.196076273743
2014,Area 10A - N. Central Kansas,66502,12.15,29.37,0.047,379,12.15071144,66502,20149,20149,1232.4374305392,283.1062465549349,2756.6654401879973,0.395936808774211,83.18170455121042,38.18384529795161
2014,Area 10A - N. Central Kansas,66508,12.05,31.46,0.0488,362,14.14803866,66508,20117,20117,1754.599520757999,281.957956578212,3343.706575642001,0.3000215828993869,86.15117562988823,39.87986593994414
2014,Area 10A - N. Central Kansas,68310,12.4,31.63,0.0509,360,13.05936073,68310,31067,31067,1672.907173681421,281.53516726256964,3224.0590478199993,0.2790719571547894,87.0446129790503,39.9175956801676
2014,Area 10A - N. Central Kansas,68310,12.4,31.63,0.0509,360,13.05936073,68310,31095,31095,1614.30279095224,281.5783154608937,3242.311192205,0.2691796811900232,87.7035792625699,39.09318734078214
2014,Area 10A - N. Central Kansas,66411,12.1,32.13,0.0455,363,12.11376564,66411,20117,20117,1754.599520757999,281.957956578212,3343.706575642001,0.3000215828993869,86.15117562988823,39.87986593994414
2014,Area 10A - N. Central Kansas,66548,11.5,28.2,0.0533,381,13.30440678,66548,20201,20201,1092.6463656135004,282.5291377094973,2641.010773978899,0.3698096716076897,84.10191312662947,36.889189726256966
2014,Area 10A - N. Central Kansas,66548,11.5,28.2,0.0533,381,13.30440678,66548,20117,20117,1754.599520757999,281.957956578212,3343.706575642001,0.3000215828993869,86.15117562988823,39.87986593994414
2014,Area 10A - N. Central Kansas,66933,11.8,33.05,0.0494,365,13.99818594,66933,20201,20201,1092.6463656135004,282.5291377094973,2641.010773978899,0.3698096716076897,84.10191312662947,36.889189726256966
2014,Area 10A - N. Central Kansas,66943,11.6,32.7,0.0518,365,13.6678733,66943,20201,20201,1092.6463656135004,282.5291377094973,2641.010773978899,0.3698096716076897,84.10191312662947,36.889189726256966
2014,Area 10A - N. Central Kansas,66968,12.3,30.77,0.0481,361,15.24196123,66968,20201,20201,1092.6463656135004,282.5291377094973,2641.010773978899,0.3698096716076897,84.10191312662947,36.889189726256966
2014,Area 10A - N. Central Kansas,66945,11.75,32.64,0.0499,361,14.0101983,66945,20117,20117,1754.599520757999,281.957956578212,3343.706575642001,0.3000215828993869,86.15117562988823,39.87986593994414
2014,Area 10A - N. Central Kansas,66945,11.75,32.64,0.0499,361,14.0101983,66945,20201,20201,1092.6463656135004,282.5291377094973,2641.010773978899,0.3698096716076897,84.10191312662947,36.889189726256966
2014,Area 10A - N. Central Kansas,66964,12.4,29.92,0.0479,372,13.7826484,66964,20157,20157,1485.4303491559,282.1360162011175,3396.281893694,0.3229578797009785,85.96145373882682,37.231188689944155
2014,Area 10A - N. Central Kansas,66939,12.35,31.52,0.0499,352,14.84905876,66939,20157,20157,1485.4303491559,282.1360162011175,3396.281893694,0.3229578797009785,85.96145373882682,37.231188689944155
2014,Area 10A - N. Central Kansas,66956,11.5,24.24,0.0473,377,13.82146893,66956,20089,20089,324.0656100000001,280.77244513966474,827.8409717029998,0.37446350729106137,83.72128536312846,34.50825139664808
2014,Area 10A - N. Central Kansas,66949,11.8,30.74,0.0446,375,13.51927438,66949,20089,20089,324.0656100000001,280.77244513966474,827.8409717029998,0.37446350729106137,83.72128536312846,34.50825139664808
2014,Area 10 - Northwest Kansas,67737,12.8,29.88,0.0386,366,14.19908257,67737,20063,20063,996.1898166481212,282.4372940223463,3425.6614084630005,0.4116300819653885,84.54016499441343,30.48689018924579
2014,Area 10 - Northwest Kansas,67747,10.3,30.28,0.0461,459,11.9884058,67747,20109,20109,237.31502,281.24281960893853,819.4993616109997,0.4539798580606705,82.87954932960898,29.31017614525139
2014,Area 10 - Northwest Kansas,67764,12.6,31.5,0.0389,363,13.91487414,67764,20109,20109,237.31502,281.24281960893853,819.4993616109997,0.4539798580606705,82.87954932960898,29.31017614525139
2014,Area 10 - Northwest Kansas,67764,12.6,31.5,0.0389,363,13.91487414,67764,20193,20193,725.4129299999998,281.5909167783985,2399.5319834478,0.43438329305954965,83.72225817504655,29.71322160148973
2014,Area 10 - Northwest Kansas,67738,11.0,30.94,0.0401,360,13.26921348,67738,20063,20063,996.1898166481212,282.4372940223463,3425.6614084630005,0.4116300819653885,84.54016499441343,30.48689018924579
2014,Area 10 - Northwest Kansas,67737,11.4,31.34,0.0436,358,13.92505643,67737,20063,20063,996.1898166481212,282.4372940223463,3425.6614084630005,0.4116300819653885,84.54016499441343,30.48689018924579
2014,Area 10 - Northwest Kansas,67764,12.1,33.12,0.0412,359,13.22502844,67764,20109,20109,237.31502,281.24281960893853,819.4993616109997,0.4539798580606705,82.87954932960898,29.31017614525139
2014,Area 10 - Northwest Kansas,67764,12.1,33.12,0.0412,359,13.22502844,67764,20193,20193,725.4129299999998,281.5909167783985,2399.5319834478,0.43438329305954965,83.72225817504655,29.71322160148973
2014,Area 10 - Northwest Kansas,67752,11.3,28.55,0.0467,348,14.25659526,67752,20063,20063,996.1898166481212,282.4372940223463,3425.6614084630005,0.4116300819653885,84.54016499441343,30.48689018924579
2014,Area 10 - Northwest Kansas,67751,11.75,29.02,0.0447,347,14.03014164,67751,20063,20063,996.1898166481212,282.4372940223463,3425.6614084630005,0.4116300819653885,84.54016499441343,30.48689018924579
2014,Area 10 - Northwest Kansas,67740,12.65,30.74,0.0416,379,13.79187178,67740,20179,20179,964.972797612,282.298750139665,3371.805356615,0.40507950648078456,84.78785282541898,30.647248124301683
2014,Area 10 - Northwest Kansas,67654,12.1,28.45,0.0486,391,12.93469852,67654,20137,20137,320.27669999999995,280.71561642458107,786.6986981,0.3749546178903463,84.40114122905025,32.562153743016765
2014,Area 10 - Northwest Kansas,67622,12.35,32.72,0.0452,371,13.66434683,67622,20137,20137,320.27669999999995,280.71561642458107,786.6986981,0.3749546178903463,84.40114122905025,32.562153743016765
2014,Area 10 - Northwest Kansas,67629,11.25,29.27,0.0403,352,12.68191549,67629,20137,20137,320.27669999999995,280.71561642458107,786.6986981,0.3749546178903463,84.40114122905025,32.562153743016765
2014,Area 10 - Northwest Kansas,67748,12.2,30.78,0.0446,383,13.59088838,67748,20193,20193,725.4129299999998,281.5909167783985,2399.5319834478,0.43438329305954965,83.72225817504655,29.71322160148973
2014,Area 10 - Northwest Kansas,67748,12.2,30.78,0.0446,383,13.59088838,67748,20109,20109,237.31502,281.24281960893853,819.4993616109997,0.4539798580606705,82.87954932960898,29.31017614525139
2014,Area 10 - Northwest Kansas,67740,11.75,30.37,0.0406,385,13.81076487,67740,20179,20179,964.972797612,282.298750139665,3371.805356615,0.40507950648078456,84.78785282541898,30.647248124301683
2014,Area 10 - Northwest Kansas,67740,11.95,28.66,0.0446,388,13.82214651,67740,20179,20179,964.972797612,282.298750139665,3371.805356615,0.40507950648078456,84.78785282541898,30.647248124301683
2014,Area 10 - Northwest Kansas,67701,12.55,34.19,0.0488,352,14.43018868,67701,20193,20193,725.4129299999998,281.5909167783985,2399.5319834478,0.43438329305954965,83.72225817504655,29.71322160148973
2014,Area 10 - Northwest Kansas,67748,13.25,34.05,0.0418,339,13.87711816,67748,20193,20193,725.4129299999998,281.5909167783985,2399.5319834478,0.43438329305954965,83.72225817504655,29.71322160148973
2014,Area 10 - Northwest Kansas,67748,13.25,34.05,0.0418,339,13.87711816,67748,20109,20109,237.31502,281.24281960893853,819.4993616109997,0.4539798580606705,82.87954932960898,29.31017614525139
2014,Area 10 - Northwest Kansas,67753,12.6,34.38,0.0472,341,14.09610984,67753,20193,20193,725.4129299999998,281.5909167783985,2399.5319834478,0.43438329305954965,83.72225817504655,29.71322160148973
2014,Area 10 - Northwest Kansas,67757,12.2,33.38,0.0501,370,14.03189066,67757,20179,20179,964.972797612,282.298750139665,3371.805356615,0.40507950648078456,84.78785282541898,30.647248124301683
2014,Area 10 - Northwest Kansas,67753,12.4,30.3,0.0474,365,14.97808219,67753,20193,20193,725.4129299999998,281.5909167783985,2399.5319834478,0.43438329305954965,83.72225817504655,29.71322160148973
2014,Area 10 - Northwest Kansas,67735,11.95,32.86,0.0452,366,13.84213515,67735,20181,20181,996.6973100667996,281.68017182960904,3132.3200921222992,0.42702940212602436,83.6872857081005,30.0834612527933
2014,Area 10 - Northwest Kansas,67735,10.55,34.92,0.0452,376,12.81878144,67735,20181,20181,996.6973100667996,281.68017182960904,3132.3200921222992,0.42702940212602436,83.6872857081005,30.0834612527933
2014,Area 10 - Northwest Kansas,67743,12.4,35.18,0.0466,379,14.53607306,67743,20193,20193,725.4129299999998,281.5909167783985,2399.5319834478,0.43438329305954965,83.72225817504655,29.71322160148973
2014,Area 10 - Northwest Kansas,67732,10.65,34.25,0.0489,394,13.75892557,67732,20193,20193,725.4129299999998,281.5909167783985,2399.5319834478,0.43438329305954965,83.72225817504655,29.71322160148973
2014,Area 10 - Northwest Kansas,67732,10.65,34.25,0.0489,394,13.75892557,67732,20181,20181,996.6973100667996,281.68017182960904,3132.3200921222992,0.42702940212602436,83.6872857081005,30.0834612527933
2014,Area 10 - Northwest Kansas,67735,11.3,29.86,0.0484,379,13.57204059,67735,20181,20181,996.6973100667996,281.68017182960904,3132.3200921222992,0.42702940212602436,83.6872857081005,30.0834612527933
2014,Area 10 - Northwest Kansas,67741,11.7,32.46,0.0464,370,13.82287656,67741,20181,20181,996.6973100667996,281.68017182960904,3132.3200921222992,0.42702940212602436,83.6872857081005,30.0834612527933
2014,Area 11 - Northeast Kansas,66536,13.7,31.58,0.0501,359,13.11332561,66536,20177,20177,1877.0023717121605,283.07881350558654,3682.8153577259977,0.3450762895357441,84.80815338128497,40.50596915921789
2014,Area 11 - Northeast Kansas,66536,13.7,31.58,0.0501,359,13.11332561,66536,20149,20149,1232.4374305392,283.1062465549349,2756.6654401879973,0.395936808774211,83.18170455121042,38.18384529795161
2014,Area 11 - Northeast Kansas,66547,13.0,28.71,0.045,343,13.29103448,66547,20149,20149,1232.4374305392,283.1062465549349,2756.6654401879973,0.395936808774211,83.18170455121042,38.18384529795161
2014,Area 11 - Northeast Kansas,66406,12.05,30.6,0.0526,365,13.67777146,66406,20117,20117,1754.599520757999,281.957956578212,3343.706575642001,0.3000215828993869,86.15117562988823,39.87986593994414
2014,Area 11 - Northeast Kansas,66436,12.5,28.95,0.0499,357,12.7424,66436,20005,20005,1844.94360603796,282.6450129050281,3550.9407399329,0.3510217100991446,84.226789476257,41.181728196927374
2014,Area 11 - Northeast Kansas,66436,12.5,28.95,0.0499,357,12.7424,66436,20085,20085,1874.1783611460005,282.55838885474867,3536.0101942302013,0.3280336119008171,85.36560404888273,40.42655391759775
2014,Area 11 - Northeast Kansas,66544,13.2,33.94,0.0546,407,13.30138249,66544,20131,20131,1800.2760698917016,282.03694723463695,3361.639554654,0.3131541216358491,85.52874772625701,40.603801575419034
2014,Area 11 - Northeast Kansas,66544,13.2,33.94,0.0546,407,13.30138249,66544,20117,20117,1754.599520757999,281.957956578212,3343.706575642001,0.3000215828993869,86.15117562988823,39.87986593994414
2014,Area 11 - Northeast Kansas,66415,13.3,33.67,0.0436,375,12.53517878,66415,20131,20131,1800.2760698917016,282.03694723463695,3361.639554654,0.3131541216358491,85.52874772625701,40.603801575419034
2014,Area 11 - Northeast Kansas,66404,13.6,34.26,0.0516,356,13.96388889,66404,20131,20131,1800.2760698917016,282.03694723463695,3361.639554654,0.3131541216358491,85.52874772625701,40.603801575419034
2014,Area 11 - Northeast Kansas,66538,13.0,33.69,0.0554,368,13.75632184,66538,20131,20131,1800.2760698917016,282.03694723463695,3361.639554654,0.3131541216358491,85.52874772625701,40.603801575419034
2014,Area 11 - Northeast Kansas,66512,12.8,29.38,0.0509,383,12.88715596,66512,20087,20087,1847.4411672900005,282.8784841061453,3604.0348128589976,0.3401366984148852,84.61574237849159,41.619877303072606
2014,Area 11 - Northeast Kansas,66512,12.8,29.38,0.0509,383,12.88715596,66512,20177,20177,1877.0023717121605,283.07881350558654,3682.8153577259977,0.3450762895357441,84.80815338128497,40.50596915921789
2014,Area 11 - Northeast Kansas,66512,12.8,29.38,0.0509,383,12.88715596,66512,20085,20085,1874.1783611460005,282.55838885474867,3536.0101942302013,0.3280336119008171,85.36560404888273,40.42655391759775
2014,Area 11 - Northeast Kansas,66521,12.85,32.27,0.0484,360,11.97567413,66521,20117,20117,1754.599520757999,281.957956578212,3343.706575642001,0.3000215828993869,86.15117562988823,39.87986593994414
2014,Area 11 - Northeast Kansas,66521,12.85,32.27,0.0484,360,11.97567413,66521,20149,20149,1232.4374305392,283.1062465549349,2756.6654401879973,0.395936808774211,83.18170455121042,38.18384529795161
2014,Area 11 - Northeast Kansas,66407,12.0,27.54,0.0523,354,13.05,66407,20149,20149,1232.4374305392,283.1062465549349,2756.6654401879973,0.395936808774211,83.18170455121042,38.18384529795161
2014,Area 11 - Northeast Kansas,66417,12.5,30.79,0.0496,387,12.34011429,66417,20131,20131,1800.2760698917016,282.03694723463695,3361.639554654,0.3131541216358491,85.52874772625701,40.603801575419034
2014,Area 11 - Northeast Kansas,66534,12.8,34.55,0.0506,365,13.70458716,66534,20013,20013,1850.9290759915996,282.25373099162,3431.976629571997,0.31543152492665794,85.5076027122904,41.239407081005574
2014,Area 11 - Northeast Kansas,66534,12.8,34.55,0.0506,365,13.70458716,66534,20131,20131,1800.2760698917016,282.03694723463695,3361.639554654,0.3131541216358491,85.52874772625701,40.603801575419034
2014,Area 11 - Northeast Kansas,66041,12.95,28.64,0.0526,398,13.27329121,66041,20043,20043,1237.2755132398995,282.48668424581035,2599.071867523998,0.35594839692331826,83.49889081191806,40.82472013594045
2014,Area 11 - Northeast Kansas,66041,12.95,28.64,0.0526,398,13.27329121,66041,20005,20005,1844.94360603796,282.6450129050281,3550.9407399329,0.3510217100991446,84.226789476257,41.181728196927374
2014,Area 11 - Northeast Kansas,66002,13.5,31.53,0.0439,381,12.05549133,66002,20043,20043,1237.2755132398995,282.48668424581035,2599.071867523998,0.35594839692331826,83.49889081191806,40.82472013594045
2014,Area 11 - Northeast Kansas,66002,13.5,31.53,0.0439,381,12.05549133,66002,20087,20087,1847.4411672900005,282.8784841061453,3604.0348128589976,0.3401366984148852,84.61574237849159,41.619877303072606
2014,Area 11 - Northeast Kansas,66002,13.5,31.53,0.0439,381,12.05549133,66002,20005,20005,1844.94360603796,282.6450129050281,3550.9407399329,0.3510217100991446,84.226789476257,41.181728196927374
