year,area,zip_code,moisture,kernel_weight,actual_wheat_ash,falling_no,protein_12,ZIP,COUNTY,FIPScounty,aggRain,meanAvgT,aggGDD,meanMaxVPD,meanMaxRH,meanMinRH,meanSRWM2
2015.0,Area 08 - W. Central Kansas,67871,11.7,28.99,0.0534,396.0,12.038958099999999,67871,20171,20171,595.2816799999998,282.4450435474861,1806.6806612440005,0.41053200870619166,85.1325990782123,29.95170539106146,206.21036717877092
2015.0,Area 08 - W. Central Kansas,67871,10.5,30.46,0.0546,377.0,13.72603352,67871,20171,20171,595.2816799999998,282.4450435474861,1806.6806612440005,0.41053200870619166,85.1325990782123,29.95170539106146,206.21036717877092
2015.0,Area 08 - W. Central Kansas,67871,12.0,32.52,0.0549,368.0,12.84,67871,20171,20171,595.2816799999998,282.4450435474861,1806.6806612440005,0.41053200870619166,85.1325990782123,29.95170539106146,206.21036717877092
2015.0,Area 08 - W. Central Kansas,67871,11.6,31.44,0.0519,375.0,12.14479638,67871,20171,20171,595.2816799999998,282.4450435474861,1806.6806612440005,0.41053200870619166,85.1325990782123,29.95170539106146,206.21036717877092
2015.0,Area 08 - W. Central Kansas,67871,10.15,29.63,0.0526,409.0,12.92821369,67871,20171,20171,595.2816799999998,282.4450435474861,1806.6806612440005,0.41053200870619166,85.1325990782123,29.95170539106146,206.21036717877092
2015.0,Area 08 - W. Central Kansas,67871,11.5,26.8,0.0486,382.0,12.74757062,67871,20171,20171,595.2816799999998,282.4450435474861,1806.6806612440005,0.41053200870619166,85.1325990782123,29.95170539106146,206.21036717877092
2015.0,Area 08 - W. Central Kansas,67761,11.5,26.57,0.053,406.0,11.623954800000002,67761,20199,20199,911.6690182587695,282.24250967877106,3370.134095115002,0.5039149153225363,82.09365707262565,27.858752703910618,206.9101908002793
2015.0,Area 08 - W. Central Kansas,67871,9.9,28.53,0.0546,404.0,12.07192009,67871,20171,20171,595.2816799999998,282.4450435474861,1806.6806612440005,0.41053200870619166,85.1325990782123,29.95170539106146,206.21036717877092
2015.0,Area 08 - W. Central Kansas,67863,10.4,26.01,0.0542,400.0,13.02321429,67863,20171,20171,595.2816799999998,282.4450435474861,1806.6806612440005,0.41053200870619166,85.1325990782123,29.95170539106146,206.21036717877092
2015.0,Area 08 - W. Central Kansas,67863,10.4,25.05,0.0503,406.0,13.3375,67863,20171,20171,595.2816799999998,282.4450435474861,1806.6806612440005,0.41053200870619166,85.1325990782123,29.95170539106146,206.21036717877092
2015.0,Area 09 - E. Central Kansas,66046,12.4,26.94,0.0507,377.0,12.05479452,66046,20045,20045,1919.6937176509002,283.2979087290502,3728.4149161704995,0.34959412398860745,84.16832933240222,42.23302347625695,186.86200241620108
2015.0,Area 09 - E. Central Kansas,66868,11.45,33.13,0.0509,439.0,10.4447205,66868,20139,20139,1995.4943384624012,283.15311945530743,3673.306091989999,0.3372427189036251,84.65769329608936,40.75531379888266,187.9155233673184
2015.0,Area 09 - E. Central Kansas,66868,11.45,33.13,0.0509,439.0,10.4447205,66868,20031,20031,1738.1054745727,283.36084497206696,3716.5362264799974,0.3431795252210979,84.30070957262578,40.98893456843574,189.353648689944
2015.0,Area 09 - E. Central Kansas,66868,11.45,33.13,0.0509,439.0,10.4447205,66868,20111,20111,1715.7383463917004,283.22304513966446,3658.2479505200013,0.3489717337309643,84.31427581564239,40.4673839930168,191.15537103491633
2015.0,Area 09 - E. Central Kansas,66413,11.6,27.09,0.0521,402.0,11.45791855,66413,20139,20139,1995.4943384624012,283.15311945530743,3673.306091989999,0.3372427189036251,84.65769329608936,40.75531379888266,187.9155233673184
2015.0,Area 09 - E. Central Kansas,66523,11.6,27.59,0.0544,412.0,11.71674208,66523,20139,20139,1995.4943384624012,283.15311945530743,3673.306091989999,0.3372427189036251,84.65769329608936,40.75531379888266,187.9155233673184
2015.0,Area 09 - E. Central Kansas,66523,11.6,27.59,0.0544,412.0,11.71674208,66523,20111,20111,1715.7383463917004,283.22304513966446,3658.2479505200013,0.3489717337309643,84.31427581564239,40.4673839930168,191.15537103491633
2015.0,Area 09 - E. Central Kansas,66537,13.0,27.26,0.0477,385.0,12.01655172,66537,20139,20139,1995.4943384624012,283.15311945530743,3673.306091989999,0.3372427189036251,84.65769329608936,40.75531379888266,187.9155233673184
2015.0,Area 09 - E. Central Kansas,66801,11.2,24.29,0.053,400.0,11.66396396,66801,20111,20111,1715.7383463917004,283.22304513966446,3658.2479505200013,0.3489717337309643,84.31427581564239,40.4673839930168,191.15537103491633
2015.0,Area 09 - E. Central Kansas,66834,11.8,27.81,0.0466,402.0,11.31428571,66834,20127,20127,1673.8465226465007,282.8950348463686,3562.4546023050007,0.36027035429303345,84.09003664245807,39.96659942248603,192.7497684636871
2015.0,Area 09 - E. Central Kansas,66080,11.9,27.83,0.0499,416.0,11.4969353,66080,20059,20059,1911.2714641360008,283.4154164525142,3752.6176500999995,0.34821274265093766,84.15271625279337,41.14086161871511,186.43037519273742
2015.0,Area 09 - E. Central Kansas,66080,11.9,27.83,0.0499,416.0,11.4969353,66080,20003,20003,1796.439732373001,283.4916215782122,3756.032771283996,0.33426718705939834,84.43446107402237,41.44612196508373,187.49731830726247
2015.0,Area 09 - E. Central Kansas,66618,11.8,28.54,0.0457,412.0,12.23219955,66618,20085,20085,1874.1783611460005,282.55838885474867,3536.0101942302013,0.3280336119008171,85.36560404888273,40.42655391759775,184.76404615223447
2015.0,Area 09 - E. Central Kansas,66618,11.8,28.54,0.0457,412.0,12.23219955,66618,20177,20177,1877.0023717121605,283.07881350558654,3682.8153577259977,0.3450762895357441,84.80815338128497,40.50596915921789,186.27079361173182
2015.0,Area 09 - E. Central Kansas,66067,11.8,29.03,0.0466,349.0,11.1446712,66067,20059,20059,1911.2714641360008,283.4154164525142,3752.6176500999995,0.34821274265093766,84.15271625279337,41.14086161871511,186.43037519273742
2015.0,Area 09 - E. Central Kansas,66006,15.1,25.81,0.052000000000000005,364.0,12.29305065,66006,20045,20045,1919.6937176509002,283.2979087290502,3728.4149161704995,0.34959412398860745,84.16832933240222,42.23302347625695,186.86200241620108
2015.0,Area 09 - E. Central Kansas,66006,15.1,25.81,0.052000000000000005,364.0,12.29305065,66006,20059,20059,1911.2714641360008,283.4154164525142,3752.6176500999995,0.34821274265093766,84.15271625279337,41.14086161871511,186.43037519273742
2015.0,Area 09 - E. Central Kansas,66524,12.2,25.26,0.047,411.0,12.20774487,66524,20045,20045,1919.6937176509002,283.2979087290502,3728.4149161704995,0.34959412398860745,84.16832933240222,42.23302347625695,186.86200241620108
2015.0,Area 09 - E. Central Kansas,66524,12.2,25.26,0.047,411.0,12.20774487,66524,20139,20139,1995.4943384624012,283.15311945530743,3673.306091989999,0.3372427189036251,84.65769329608936,40.75531379888266,187.9155233673184
2015.0,Area 09 - E. Central Kansas,66524,12.2,25.26,0.047,411.0,12.20774487,66524,20059,20059,1911.2714641360008,283.4154164525142,3752.6176500999995,0.34821274265093766,84.15271625279337,41.14086161871511,186.43037519273742
2015.0,Area 09 - E. Central Kansas,66524,12.2,25.26,0.047,411.0,12.20774487,66524,20177,20177,1877.0023717121605,283.07881350558654,3682.8153577259977,0.3450762895357441,84.80815338128497,40.50596915921789,186.27079361173182
2015.0,Area 09 - E. Central Kansas,66071,13.7,26.53,0.0434,333.0,12.12421784,66071,20121,20121,2021.0064925585011,283.2057238268155,3657.943267140299,0.3479457683045099,83.60374594413408,42.612095856145274,185.76273672346363
2015.0,Area 09 - E. Central Kansas,66871,11.45,27.63,0.0478,389.0,11.30931677,66871,20031,20031,1738.1054745727,283.36084497206696,3716.5362264799974,0.3431795252210979,84.30070957262578,40.98893456843574,189.353648689944
2015.0,Area 09 - E. Central Kansas,66871,11.45,27.63,0.0478,389.0,11.30931677,66871,20139,20139,1995.4943384624012,283.15311945530743,3673.306091989999,0.3372427189036251,84.65769329608936,40.75531379888266,187.9155233673184
2015.0,Area 09 - E. Central Kansas,66510,11.35,24.23,0.0493,446.0,12.32893401,66510,20139,20139,1995.4943384624012,283.15311945530743,3673.306091989999,0.3372427189036251,84.65769329608936,40.75531379888266,187.9155233673184
2015.0,Area 09 - E. Central Kansas,66846,11.75,27.73,0.0439,410.0,11.61699717,66846,20127,20127,1673.8465226465007,282.8950348463686,3562.4546023050007,0.36027035429303345,84.09003664245807,39.96659942248603,192.7497684636871
2015.0,Area 10A - N. Central Kansas,67010,9.15,28.8,0.0367,409.0,13.6383049,67010,20015,20015,1779.1324953130002,283.8255455167599,3866.801331567999,0.3879639104666346,83.80757262569831,37.64632328910609,197.05776522206705
2015.0,Area 10A - N. Central Kansas,66508,12.65,25.62,0.05,348.0,12.22026331,66508,20117,20117,1754.599520757999,281.957956578212,3343.706575642001,0.3000215828993869,86.15117562988823,39.87986593994414,185.44134643016753
2015.0,Area 10A - N. Central Kansas,66964,12.4,26.31,0.052000000000000005,372.0,12.88858447,66964,20157,20157,1485.4303491559,282.1360162011175,3396.281893694,0.3229578797009785,85.96145373882682,37.231188689944155,189.70831965083804
2015.0,Area 10A - N. Central Kansas,67466,11.7,25.04,0.0526,373.0,12.58708947,67466,20029,20029,1141.4687873369,283.1944213594043,2678.463680046001,0.33716029071427084,84.74376413966476,38.12012470577282,191.76123590689008
2015.0,Area 10A - N. Central Kansas,68310,11.6,22.45,0.0536,401.0,11.13936652,68310,31067,31067,1672.907173681421,281.53516726256964,3224.0590478199993,0.2790719571547894,87.0446129790503,39.9175956801676,185.0093439636874
2015.0,Area 10A - N. Central Kansas,68310,11.6,22.45,0.0536,401.0,11.13936652,68310,31095,31095,1614.30279095224,281.5783154608937,3242.311192205,0.2691796811900232,87.7035792625699,39.09318734078214,186.68380196648067
2015.0,Area 10A - N. Central Kansas,66449,12.2,24.74,0.0512,370.0,12.48838269,66449,20161,20161,931.3054599999996,282.8054834078214,1752.9753113999996,0.30446194062102505,85.93831008379887,39.78858974860337,185.8816739106146
2015.0,Area 10A - N. Central Kansas,66502,10.6,25.31,0.053,402.0,12.55033557,66502,20161,20161,931.3054599999996,282.8054834078214,1752.9753113999996,0.30446194062102505,85.93831008379887,39.78858974860337,185.8816739106146
2015.0,Area 10A - N. Central Kansas,66502,10.6,25.31,0.053,402.0,12.55033557,66502,20061,20061,1695.4519906096007,283.1874771089383,3691.7806113383967,0.3825571035941481,83.43474365363133,39.196076273743,191.66100118016763
2015.0,Area 10A - N. Central Kansas,66901,11.7,31.62,0.0451,429.0,12.1984145,66901,20029,20029,1141.4687873369,283.1944213594043,2678.463680046001,0.33716029071427084,84.74376413966476,38.12012470577282,191.76123590689008
2015.0,Area 10A - N. Central Kansas,66935,13.15,28.16,0.0499,407.0,13.16200345,66935,20157,20157,1485.4303491559,282.1360162011175,3396.281893694,0.3229578797009785,85.96145373882682,37.231188689944155,189.70831965083804
2015.0,Area 10A - N. Central Kansas,67432,12.9,27.14,0.0483,368.0,12.03306544,67432,20161,20161,931.3054599999996,282.8054834078214,1752.9753113999996,0.30446194062102505,85.93831008379887,39.78858974860337,185.8816739106146
2015.0,Area 10A - N. Central Kansas,66939,13.5,28.25,0.0511,362.0,13.12369942,66939,20157,20157,1485.4303491559,282.1360162011175,3396.281893694,0.3229578797009785,85.96145373882682,37.231188689944155,189.70831965083804
2015.0,Area 10A - N. Central Kansas,66548,12.0,21.04,0.054000000000000006,383.0,12.6,66548,20117,20117,1754.599520757999,281.957956578212,3343.706575642001,0.3000215828993869,86.15117562988823,39.87986593994414,185.44134643016753
2015.0,Area 10 - Northwest Kansas,67740,10.35,29.94,0.0536,382.0,12.64294479,67740,20179,20179,964.972797612,282.298750139665,3371.805356615,0.40507950648078456,84.78785282541898,30.647248124301683,201.54910683240232
2015.0,Area 10 - Northwest Kansas,67753,12.1,28.02,0.0546,358.0,12.88464164,67753,20193,20193,725.4129299999998,281.5909167783985,2399.5319834478,0.43438329305954965,83.72225817504655,29.71322160148973,202.7679387709496
2015.0,Area 10 - Northwest Kansas,67701,10.6,30.18,0.05,384.0,11.95973154,67701,20193,20193,725.4129299999998,281.5909167783985,2399.5319834478,0.43438329305954965,83.72225817504655,29.71322160148973,202.7679387709496
2015.0,Area 10 - Northwest Kansas,67764,11.25,29.72,0.0499,311.0,11.20450704,67764,20193,20193,725.4129299999998,281.5909167783985,2399.5319834478,0.43438329305954965,83.72225817504655,29.71322160148973,202.7679387709496
2015.0,Area 10 - Northwest Kansas,67764,10.7,32.86,0.0493,409.0,11.94356103,67764,20193,20193,725.4129299999998,281.5909167783985,2399.5319834478,0.43438329305954965,83.72225817504655,29.71322160148973,202.7679387709496
2015.0,Area 10 - Northwest Kansas,67748,10.9,30.26,0.0497,375.0,12.45432099,67748,20193,20193,725.4129299999998,281.5909167783985,2399.5319834478,0.43438329305954965,83.72225817504655,29.71322160148973,202.7679387709496
2015.0,Area 10 - Northwest Kansas,67748,10.5,30.48,0.0524,377.0,11.74972067,67748,20193,20193,725.4129299999998,281.5909167783985,2399.5319834478,0.43438329305954965,83.72225817504655,29.71322160148973,202.7679387709496
2015.0,Area 10 - Northwest Kansas,67740,10.2,25.08,0.054000000000000006,441.0,13.77817372,67740,20179,20179,964.972797612,282.298750139665,3371.805356615,0.40507950648078456,84.78785282541898,30.647248124301683,201.54910683240232
2015.0,Area 10 - Northwest Kansas,67740,9.3,23.88,0.0576,418.0,14.39823594,67740,20179,20179,964.972797612,282.298750139665,3371.805356615,0.40507950648078456,84.78785282541898,30.647248124301683,201.54910683240232
2015.0,Area 10 - Northwest Kansas,67738,10.65,27.28,0.0516,388.0,13.19753777,67738,20063,20063,996.1898166481212,282.4372940223463,3425.6614084630005,0.4116300819653885,84.54016499441343,30.48689018924579,203.4907423854749
2015.0,Area 10 - Northwest Kansas,67737,10.55,26.72,0.0524,433.0,12.28753494,67737,20063,20063,996.1898166481212,282.4372940223463,3425.6614084630005,0.4116300819653885,84.54016499441343,30.48689018924579,203.4907423854749
2015.0,Area 10 - Northwest Kansas,67737,10.65,25.93,0.0536,405.0,12.97101287,67737,20063,20063,996.1898166481212,282.4372940223463,3425.6614084630005,0.4116300819653885,84.54016499441343,30.48689018924579,203.4907423854749
2015.0,Area 10 - Northwest Kansas,67751,9.8,28.46,0.0534,361.0,11.55121951,67751,20063,20063,996.1898166481212,282.4372940223463,3425.6614084630005,0.4116300819653885,84.54016499441343,30.48689018924579,203.4907423854749
2015.0,Area 10 - Northwest Kansas,67752,10.7,23.62,0.057,408.0,13.58924972,67752,20063,20063,996.1898166481212,282.4372940223463,3425.6614084630005,0.4116300819653885,84.54016499441343,30.48689018924579,203.4907423854749
2015.0,Area 10 - Northwest Kansas,67732,10.4,22.67,0.0572,424.0,12.40446429,67732,20193,20193,725.4129299999998,281.5909167783985,2399.5319834478,0.43438329305954965,83.72225817504655,29.71322160148973,202.7679387709496
2015.0,Area 10 - Northwest Kansas,67732,10.4,22.67,0.0572,424.0,12.40446429,67732,20181,20181,996.6973100667996,281.68017182960904,3132.3200921222992,0.42702940212602436,83.6872857081005,30.0834612527933,203.89824803072625
2015.0,Area 10 - Northwest Kansas,67735,10.1,27.84,0.0445,386.0,11.02202447,67735,20181,20181,996.6973100667996,281.68017182960904,3132.3200921222992,0.42702940212602436,83.6872857081005,30.0834612527933,203.89824803072625
2015.0,Area 10 - Northwest Kansas,67743,11.3,27.14,0.0458,365.0,11.80608794,67743,20193,20193,725.4129299999998,281.5909167783985,2399.5319834478,0.43438329305954965,83.72225817504655,29.71322160148973,202.7679387709496
2015.0,Area 10 - Northwest Kansas,67643,9.6,24.44,0.0464,413.0,13.44336283,67643,20039,20039,685.9958617805997,282.3646583985101,2527.3162512990007,0.3624928479537374,86.62191047858475,30.691725363128462,199.1946797951584
2015.0,Area 10 - Northwest Kansas,67753,9.6,28.82,0.0487,391.0,13.00530973,67753,20193,20193,725.4129299999998,281.5909167783985,2399.5319834478,0.43438329305954965,83.72225817504655,29.71322160148973,202.7679387709496
2015.0,Area 10 - Northwest Kansas,67757,10.5,30.86,0.0539,399.0,13.40156425,67757,20179,20179,964.972797612,282.298750139665,3371.805356615,0.40507950648078456,84.78785282541898,30.647248124301683,201.54910683240232
2015.0,Area 10 - Northwest Kansas,67749,9.65,29.02,0.053,406.0,13.04172662,67749,20039,20039,685.9958617805997,282.3646583985101,2527.3162512990007,0.3624928479537374,86.62191047858475,30.691725363128462,199.1946797951584
2015.0,Area 10 - Northwest Kansas,67749,10.1,30.14,0.0496,388.0,12.47074527,67749,20039,20039,685.9958617805997,282.3646583985101,2527.3162512990007,0.3624928479537374,86.62191047858475,30.691725363128462,199.1946797951584
2015.0,Area 10 - Northwest Kansas,67749,10.9,30.08,0.0507,425.0,13.25432099,67749,20039,20039,685.9958617805997,282.3646583985101,2527.3162512990007,0.3624928479537374,86.62191047858475,30.691725363128462,199.1946797951584
2015.0,Area 10 - Northwest Kansas,67735,10.0,28.83,0.0536,417.0,12.95555556,67735,20181,20181,996.6973100667996,281.68017182960904,3132.3200921222992,0.42702940212602436,83.6872857081005,30.0834612527933,203.89824803072625
2015.0,Area 10 - Northwest Kansas,67730,9.7,28.62,0.0514,399.0,11.86976744,67730,20153,20153,787.6853724742498,282.2288389385472,2462.403142296001,0.39372605548726425,85.22011163500937,29.769181688081922,200.3179537597764
2015.0,Area 10 - Northwest Kansas,67749,10.75,30.64,0.0514,418.0,13.29120448,67749,20039,20039,685.9958617805997,282.3646583985101,2527.3162512990007,0.3624928479537374,86.62191047858475,30.691725363128462,199.1946797951584
2015.0,Area 10 - Northwest Kansas,67739,9.4,25.39,0.0521,384.0,10.59690949,67739,20153,20153,787.6853724742498,282.2288389385472,2462.403142296001,0.39372605548726425,85.22011163500937,29.769181688081922,200.3179537597764
2015.0,Area 10 - Northwest Kansas,67744,9.6,25.46,0.0536,397.0,12.66460177,67744,20153,20153,787.6853724742498,282.2288389385472,2462.403142296001,0.39372605548726425,85.22011163500937,29.769181688081922,200.3179537597764
2015.0,Area 10 - Northwest Kansas,67741,12.8,27.14,0.0464,373.0,12.18073394,67741,20181,20181,996.6973100667996,281.68017182960904,3132.3200921222992,0.42702940212602436,83.6872857081005,30.0834612527933,203.89824803072625
2015.0,Area 10 - Northwest Kansas,67756,10.35,30.26,0.0516,407.0,11.85766871,67756,20023,20023,618.9683497548701,282.3441665642456,1624.851013586,0.3229798094725426,85.9317982597765,31.73408660335198,200.60243792178764
2015.0,Area 10 - Northwest Kansas,67731,13.15,25.68,0.0423,356.0,12.51352907,67731,20023,20023,618.9683497548701,282.3441665642456,1624.851013586,0.3229798094725426,85.9317982597765,31.73408660335198,200.60243792178764
2015.0,Area 10 - Northwest Kansas,67756,11.6,32.81,0.0426,373.0,11.84615385,67756,20023,20023,618.9683497548701,282.3441665642456,1624.851013586,0.3229798094725426,85.9317982597765,31.73408660335198,200.60243792178764
2015.0,Area 10 - Northwest Kansas,67735,12.05,28.21,0.0459,364.0,11.52654918,67735,20181,20181,996.6973100667996,281.68017182960904,3132.3200921222992,0.42702940212602436,83.6872857081005,30.0834612527933,203.89824803072625
2015.0,Area 10 - Northwest Kansas,67730,11.1,27.61,0.0434,391.0,12.17547807,67730,20153,20153,787.6853724742498,282.2288389385472,2462.403142296001,0.39372605548726425,85.22011163500937,29.769181688081922,200.3179537597764
2015.0,Area 10 - Northwest Kansas,67745,11.1,26.58,0.0524,364.0,12.13588301,67745,20153,20153,787.6853724742498,282.2288389385472,2462.403142296001,0.39372605548726425,85.22011163500937,29.769181688081922,200.3179537597764
2015.0,Area 11 - Northeast Kansas,66544,11.7,25.19,0.0476,355.0,11.63035108,66544,20131,20131,1800.2760698917016,282.03694723463695,3361.639554654,0.3131541216358491,85.52874772625701,40.603801575419034,184.01078409776548
2015.0,Area 11 - Northeast Kansas,66544,11.7,25.19,0.0476,355.0,11.63035108,66544,20117,20117,1754.599520757999,281.957956578212,3343.706575642001,0.3000215828993869,86.15117562988823,39.87986593994414,185.44134643016753
2015.0,Area 11 - Northeast Kansas,66536,11.9,26.38,0.0414,375.0,11.58683314,66536,20177,20177,1877.0023717121605,283.07881350558654,3682.8153577259977,0.3450762895357441,84.80815338128497,40.50596915921789,186.27079361173182
2015.0,Area 11 - Northeast Kansas,66417,12.25,26.68,0.0389,357.0,12.54564103,66417,20131,20131,1800.2760698917016,282.03694723463695,3361.639554654,0.3131541216358491,85.52874772625701,40.603801575419034,184.01078409776548
2015.0,Area 11 - Northeast Kansas,66427,13.1,30.43,0.044000000000000004,347.0,11.72658228,66427,20117,20117,1754.599520757999,281.957956578212,3343.706575642001,0.3000215828993869,86.15117562988823,39.87986593994414,185.44134643016753
2015.0,Area 11 - Northeast Kansas,66436,11.45,24.28,0.0582,376.0,13.69440994,66436,20005,20005,1844.94360603796,282.6450129050281,3550.9407399329,0.3510217100991446,84.226789476257,41.181728196927374,183.78901564245814
2015.0,Area 11 - Northeast Kansas,66436,11.45,24.28,0.0582,376.0,13.69440994,66436,20085,20085,1874.1783611460005,282.55838885474867,3536.0101942302013,0.3280336119008171,85.36560404888273,40.42655391759775,184.76404615223447
2015.0,Area 11 - Northeast Kansas,66041,12.85,25.37,0.0496,348.0,12.60172117,66041,20005,20005,1844.94360603796,282.6450129050281,3550.9407399329,0.3510217100991446,84.226789476257,41.181728196927374,183.78901564245814
2015.0,Area 11 - Northeast Kansas,66406,13.3,23.0,0.044000000000000004,363.0,13.91557093,66406,20117,20117,1754.599520757999,281.957956578212,3343.706575642001,0.3000215828993869,86.15117562988823,39.87986593994414,185.44134643016753
2015.0,Area 11 - Northeast Kansas,66404,13.4,23.52,0.0499,392.0,12.42771363,66404,20131,20131,1800.2760698917016,282.03694723463695,3361.639554654,0.3131541216358491,85.52874772625701,40.603801575419034,184.01078409776548
2015.0,Area 11 - Northeast Kansas,66534,13.2,21.82,0.046,371.0,13.06820276,66534,20013,20013,1850.9290759915996,282.25373099162,3431.976629571997,0.31543152492665794,85.5076027122904,41.239407081005574,183.61130074022358
2015.0,Area 11 - Northeast Kansas,66534,13.2,21.82,0.046,371.0,13.06820276,66534,20131,20131,1800.2760698917016,282.03694723463695,3361.639554654,0.3131541216358491,85.52874772625701,40.603801575419034,184.01078409776548
2015.0,Area 11 - Northeast Kansas,66512,12.7,28.78,0.0516,390.0,11.60229095,66512,20087,20087,1847.4411672900005,282.8784841061453,3604.0348128589976,0.3401366984148852,84.61574237849159,41.619877303072606,185.2436855600561
2015.0,Area 11 - Northeast Kansas,66512,12.7,28.78,0.0516,390.0,11.60229095,66512,20177,20177,1877.0023717121605,283.07881350558654,3682.8153577259977,0.3450762895357441,84.80815338128497,40.50596915921789,186.27079361173182
2015.0,Area 11 - Northeast Kansas,66512,12.7,28.78,0.0516,390.0,11.60229095,66512,20085,20085,1874.1783611460005,282.55838885474867,3536.0101942302013,0.3280336119008171,85.36560404888273,40.42655391759775,184.76404615223447
2015.0,Area 11 - Northeast Kansas,66415,13.55,25.7,0.052000000000000005,367.0,12.75465587,66415,20131,20131,1800.2760698917016,282.03694723463695,3361.639554654,0.3131541216358491,85.52874772625701,40.603801575419034,184.01078409776548
2015.0,Area 11 - Northeast Kansas,66403,12.6,17.95,0.055999999999999994,339.0,11.29702517,66403,20117,20117,1754.599520757999,281.957956578212,3343.706575642001,0.3000215828993869,86.15117562988823,39.87986593994414,185.44134643016753
2015.0,Area 11 - Northeast Kansas,66538,12.6,28.67,0.0486,382.0,12.41464531,66538,20131,20131,1800.2760698917016,282.03694723463695,3361.639554654,0.3131541216358491,85.52874772625701,40.603801575419034,184.01078409776548
2015.0,Area 11 - Northeast Kansas,66527,12.45,23.3,0.0475,342.0,14.16242147,66527,20013,20013,1850.9290759915996,282.25373099162,3431.976629571997,0.31543152492665794,85.5076027122904,41.239407081005574,183.61130074022358
